Tarih,Fiyat,Fiyat_Sayisal,Konum,Detaylar,URL
2025-12-14 19:33:13,28.000 TL,28.0,Tuzla - Aydıntepe Mahallesi,,https://www.emlakjet.com/ilan/tuzla-evora-da-11-donemlik-esyali-kiralik-18594069
2025-12-14 19:33:13,18.000 TL,18.0,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/umraniye-cakmak-ikbal-caddesi-uzerinde-18593999
2025-12-14 19:33:13,35.000 TL,35.0,Ümraniye - Tepeüstü Mahallesi,,https://www.emlakjet.com/ilan/umraniye-tepe-usti-alem-dagi-caddesi-metro-yurme-mesafesi-18593722
2025-12-14 19:33:13,28.000 TL,28.0,Pendik - Velibaba Mahallesi,,https://www.emlakjet.com/ilan/velibabada-yeni-binada-kullanilmamis-21-kiralik-daire-18593624
2025-12-14 19:33:13,38.000 TL,38.0,Ataşehir - Örnek Mahallesi,,https://www.emlakjet.com/ilan/ornek-mahallesinde-kiralik-ici-yenilenmis-ters-dubleks-daire-18593394
2025-12-14 19:33:14,70.000 TL,70.0,Ümraniye - Necip Fazıl Mahallesi,,https://www.emlakjet.com/ilan/sinpas-central-life-oguz-yanik-31-130-m2-esyali-kiralik-18593391
2025-12-14 19:33:14,50.000 TL,50.0,Üsküdar - Acıbadem Mahallesi,,https://www.emlakjet.com/ilan/acibadem-mahallesinde-kiralik-31-daire-18593390
2025-12-14 19:33:14,46.000 TL,46.0,Eyüpsultan - Topçular Mahallesi,,https://www.emlakjet.com/ilan/rams-city-halic-te-7-kat-halic-manzarali-kiralik-11-daire-18593383
2025-12-14 19:33:25,55.000 TL,55.0,Şişli - Harbiye Mahallesi,,https://www.emlakjet.com/ilan/sisli-harbiye-de-kiralik-11-luks-esyali-daire-faturalar-dahil-18593028
2025-12-14 19:33:25,54.000 TL,54.0,Şişli - Harbiye Mahallesi,,https://www.emlakjet.com/ilan/luks-esyali-10-kiralik-daireler-istanbul-divan-otel-yani-18593024
2025-12-14 19:33:25,30.000 TL,30.0,Pendik - Sülüntepe Mahallesi,,https://www.emlakjet.com/ilan/istanbul-pendik-suluntepe-toki-konutlarinda-kiralik-21-daire-18591379
2025-12-14 19:33:25,26.000 TL,26.0,Esenyurt - Mehmet Akif Ersoy Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-marmara-park-arkasi-kiralik-daire-18591350
2025-12-14 19:33:26,23.000 TL,23.0,Başakşehir - Altınşehir Mahallesi,,https://www.emlakjet.com/ilan/basaksehir-altinsehir-mh-2-1-kiralik-100-m2-arakat-daire-18591339
2025-12-14 19:33:26,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Beyoğlu - Kocatepe Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-full-esyali-daire-ofis-furnished-41-in-beyoglu-18591297
2025-12-14 19:33:26,7.000 TL,7.0,Küçükçekmece - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/mehmet-akifte-kiralik-11-bodrum-kat-18591293
2025-12-14 19:33:26,100.000 TL,100.0,Kadıköy - Feneryolu Mahallesi,,https://www.emlakjet.com/ilan/turyap-goztepe-den-feneryolu-nda-31-kiralik-daire-18591274
2025-12-14 19:33:26,27.000 TL,27.0,Tuzla - İçmeler Mahallesi,,https://www.emlakjet.com/ilan/tuzla-icmelerde-yuksek-giris-21-kiralik-daire-18591271
2025-12-14 19:33:26,27.000 TL,27.0,Avcılar - Mustafa Kemal Paşa Mahallesi,,https://www.emlakjet.com/ilan/sezgin-emlaktan-21-full-esyali-20-yillik-3-kat-18591256
2025-12-14 19:33:26,22.000 TL,22.0,Küçükçekmece - Tevfik Bey Mahallesi,,https://www.emlakjet.com/ilan/seba-dan-tevfikbey-mh-kiralik-21-85m2-kiralik-giris-kat-dairee-18591248
2025-12-14 19:33:27,95.000 TL,95.0,Beyoğlu - Ömer Avni Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-31-akilli-ev-2-jakuzi-asansor-3-klima-sesli-kontrol-18591229
2025-12-14 19:33:27,35.000 TL,35.0,Pendik - Fevzi Çakmak Mahallesi,,https://www.emlakjet.com/ilan/marmara-hastanesi-karsisi-kiralik-ofis-daire-18591084
2025-12-14 19:33:27,13.000 TL,13.0,Fatih - Aksaray Mahallesi,,https://www.emlakjet.com/ilan/fatih-aksaray-da-acil-kiralik-11-daire-18591072
2025-12-14 19:33:27,25.000 TL,25.0,Gaziosmanpaşa - Fevzi Çakmak Mahallesi,,https://www.emlakjet.com/ilan/kucukkoy-cadde-istanbul-sitesinde-11-55m2-11-kat-full-esyali-daire-18591053
2025-12-14 19:33:27,26.000 TL,26.0,Sultangazi - İsmetpaşa Mahallesi,,https://www.emlakjet.com/ilan/toyap-instan-ismetpasa-mah-tramvaya-1-dk-18591047
2025-12-14 19:33:27,30.000 TL,30.0,Şişli - Bozkurt Mahallesi,,https://www.emlakjet.com/ilan/erkutun-dan-nisantasi-na-yakin-pangalti-metrosu-1-adim-tarihi-binada-10-esyali-kiralik-daireler-18591037
2025-12-14 19:33:27,24.000 TL,24.0,Bayrampaşa - Altıntepsi Mahallesi,,https://www.emlakjet.com/ilan/karaosmanoglu-emlaktan-kiralik-buyuk-21-18590991
2025-12-14 19:33:28,19.000 TL,19.0,Bakırköy - Sakızağacı Mahallesi,,https://www.emlakjet.com/ilan/dialog-elibol-dan-kiralik-11-giris-kati-18590979
2025-12-14 19:33:28,40.000 TL,40.0,Zeytinburnu - Sümer Mahallesi,,https://www.emlakjet.com/ilan/locamahal-sitesinde-11-kiralik-daire-18590977
2025-12-14 19:33:28,17.000 TL,17.0,Küçükçekmece - Kanarya Mahallesi,,https://www.emlakjet.com/ilan/kanarya-ust-bolgede-21-yuksek-giris-kiralik-daire-18590918
2025-12-14 19:33:28,18.000 TL,18.0,Küçükçekmece - Kanarya Mahallesi,,https://www.emlakjet.com/ilan/kanarya-mahallesinde-11-kapali-mutfakli-kiralik-daire-18590879
2025-12-14 19:33:28,17.000 TL,17.0,Şişli - Gülbahar Mahallesi,,https://www.emlakjet.com/ilan/mecidiyekoy-gulbagda-ful-esyali-oda-18590871
2025-12-14 19:33:28,31.000 TL,31.0,Çekmeköy - Sultançiftliği Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-yapi-gayrimenkul-den-aksu-koru-sitesinde-31-ara-kat-18590788
2025-12-14 19:33:28,22.000 TL,22.0,Sultangazi - 75. Yıl Mahallesi,,https://www.emlakjet.com/ilan/sultangazi-75-yil-mah-kiralik-1-kat-21-daire-85-m2-18590740
2025-12-14 19:33:29,23.000 TL,23.0,Gaziosmanpaşa - Pazariçi Mahallesi,,https://www.emlakjet.com/ilan/seref-emlak-sehnazdere-cad-uzerinde-kiralik-daire-23-000-tl-18590672
2025-12-14 19:33:29,19.000 TL,19.0,Sultangazi - Yunus Emre Mahallesi,,https://www.emlakjet.com/ilan/adem-yavuz-caddesin-de-kiralik-21-daire-18590580
2025-12-14 19:33:29,26.000 TL,26.0,Esenler - Oruçreis Mahallesi,,https://www.emlakjet.com/ilan/inci-den-oruc-reisde-caddeye-yakin-masrafsiz-21-100m2-18590577
2025-12-14 19:33:40,20.000 TL,20.0,Esenler - Tuna Mahallesi,,https://www.emlakjet.com/ilan/inci-den-tuna-mahalle-sinde-95-m2-21-masrafsiz-daire-18590576
2025-12-14 19:33:40,30.000 TL,30.0,Bağcılar - 15 Temmuz Mahallesi,,https://www.emlakjet.com/ilan/celikler-gayrimenkul-den-kiralik-32-genis-dubleks-daire-18590421
2025-12-14 19:33:40,120.000 TL,120.0,Sarıyer - Maslak Mahallesi,,https://www.emlakjet.com/ilan/mashattan-31-kiralik-aylik-odeme-18590282
2025-12-14 19:33:40,12.000 TL,12.0,Kağıthane - Yeşilce Mahallesi,,https://www.emlakjet.com/ilan/yesilce-mahallesi-21-kiralik-daire-18590256
2025-12-14 19:33:40,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Gaziosmanpaşa - Bağlarbaşı Mahallesi,,https://www.emlakjet.com/ilan/armax-tan-baglarbasi-toki-7-a-2-etapta-21-kiralik-daire-18590218
2025-12-14 19:33:41,50.000 TL,50.0,Sancaktepe - Osmangazi Mahallesi,,https://www.emlakjet.com/ilan/nuvola-park-ta-kiralik-sifir-genis-arakat-daireler-18590208
2025-12-14 19:33:41,48.000 TL,48.0,Eyüpsultan - Çırçır Mahallesi,,https://www.emlakjet.com/ilan/eyup-circir-metro-2-dakika-full-esyali-31-kiralik-daire-18590125
2025-12-14 19:33:41,35.000 TL,35.0,Adalar - Heybeliada Mahallesi,,https://www.emlakjet.com/ilan/heybeliada-kiralik-bahce-kati-18590084
2025-12-14 19:33:41,30.000 TL,30.0,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/mecidiyekoy-mahallesi-kuscular-sokak-da-kiralik-21-daire-18589985
2025-12-14 19:33:41,33.000 TL,33.0,Gaziosmanpaşa - Bağlarbaşı Mahallesi,,https://www.emlakjet.com/ilan/armax-tan-baglarbasi-toki-7-a-2-etapta-21-kiralik-daire-18589949
2025-12-14 19:33:41,20.000 TL,20.0,Silivri - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/silivri-mimar-sinan-mah-21-site-ici-sifir-kiralik-daire-18589907
2025-12-14 19:33:42,55.000 TL,55.0,Maltepe - Aydınevler Mahallesi,,https://www.emlakjet.com/ilan/maltepe-aydinevlerde-metronun-dibinde-sitede-kiralik-21-daire-18589902
2025-12-14 19:33:42,43.000 TL,43.0,Beylikdüzü - Kavaklı Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-kavakli-merkezde-42-dublex-kiralik-18589897
2025-12-14 19:33:42,28.000 TL,28.0,Gaziosmanpaşa - Karlıtepe Mahallesi,,https://www.emlakjet.com/ilan/seref-emlak-firat-sokak-kiralik-daire-28-000-tl-18589649
2025-12-14 19:33:42,32.000 TL,32.0,Beylikdüzü - Kavaklı Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-kavakli-alya-mercan-da-kiralik-21-ara-kat-daire-18589472
2025-12-14 19:33:42,19.500 TL,19.5,Silivri - Alibey Mahallesi,,https://www.emlakjet.com/ilan/silivri-alibey-mah-iski-karsisi-kiralik-11-genis-yeni-daire-18589456
2025-12-14 19:33:42,40.000 TL,40.0,Ümraniye - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/sonmez-tower-sitesinde-arakat-31-kiralik-daire-18589422
2025-12-14 19:33:42,43.000 TL,43.0,Ümraniye - Tatlısu Mahallesi,,https://www.emlakjet.com/ilan/serifali-tatlisuda-guvenlikli-havuzlu-sitede-21-daire-18589411
2025-12-14 19:33:43,39.000 TL,39.0,Ümraniye - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/umraniye-cakmak-ikbal-cad-karaman-towers-yuksek-kat-kiralik-21-18589399
2025-12-14 19:33:43,26.000 TL,26.0,Ataşehir - Esatpaşa Mahallesi,,https://www.emlakjet.com/ilan/merkezi-konumda-balkonlu-kapali-mutfakli-firsat-18589397
2025-12-14 19:33:43,21.000 TL,21.0,Bahçelievler - Soğanlı Mahallesi,,https://www.emlakjet.com/ilan/cavuspasa-meydana-yakin-21-85m2-bekara-yabanciya-uygun-kiralik-daire-18589382
2025-12-14 19:33:43,36.000 TL,36.0,Ümraniye - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/merkezi-konumda-full-esyali-guney-cepheli-kacirilmaz-firsat-18589361
2025-12-14 19:33:43,51.000 TL,51.0,Ümraniye - Tatlısu Mahallesi,,https://www.emlakjet.com/ilan/serifali-mah-hatboyu-cad-ve-elammis-cad-yakin-full-esyali-31-18589357
2025-12-14 19:33:43,49.500 TL,49.5,Ümraniye - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/harika-konumda-buyuk-m2-esyali-31-daire-18589342
2025-12-14 19:33:44,35.000 TL,35.0,Maltepe - İdealtepe Mahallesi,,https://www.emlakjet.com/ilan/idealtepe-de-marmaraya-yakin-yeni-binada-sifir-11-daire-18589340
2025-12-14 19:33:44,100.000 TL,100.0,Ümraniye - Finanskent Mahallesi,,https://www.emlakjet.com/ilan/adress-life-olgun-dan-sinpas-koru-aura-da-ara-katta-buyuk-balkon-18589337
2025-12-14 19:33:44,55.000 TL,55.0,Ümraniye - Şerifali Mahallesi,,https://www.emlakjet.com/ilan/hillside-resadance-da-esyali-kiralik-2-1-18589325
2025-12-14 19:33:55,36.000 TL,36.0,Ümraniye - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/ikbal-caddesine-birinci-paralelde-ankastre-mutfakli-firsat-18589322
2025-12-14 19:33:55,34.000 TL,34.0,Ümraniye - Şerifali Mahallesi,,https://www.emlakjet.com/ilan/serifali-mah-en-gozde-sit-royal-rasidance-da-yuksek-kat-11-18589319
2025-12-14 19:33:55,52.000 TL,52.0,Ümraniye - İstiklal Mahallesi,,https://www.emlakjet.com/ilan/merkezi-konumda-genis-terasli-klimali-kacirilmaz-dubleks-firsat-18589317
2025-12-14 19:33:55,42.000 TL,42.0,Ümraniye - Elmalıkent Mahallesi,,https://www.emlakjet.com/ilan/merkezi-konumda-genis-balkonlu-ankastre-mutfakli-klimali-firsat-18589316
2025-12-14 19:33:55,35.000 TL,35.0,Ümraniye - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/merkezi-konumda-guney-cepheli-ankastre-mutfakli-firsat-18589315
2025-12-14 19:33:55,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Sultangazi - İsmetpaşa Mahallesi,,https://www.emlakjet.com/ilan/pusula-ins-tan-ismetpasa-mah-caddeye-yakin-21-105-m2-7-yillik-kiralik-daire-18589299
2025-12-14 19:33:55,55.000 TL,55.0,Ümraniye - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/yakut-sitesinde-buyuk-m2-ferah-3-1-daire-sansi-18589247
2025-12-14 19:33:55,42.000 TL,42.0,Ümraniye - Tatlısu Mahallesi,,https://www.emlakjet.com/ilan/nezih-tower-da-5-kat-buyuk-21-ebeveyn-banyolu-18589244
2025-12-14 19:33:56,24.000 TL,24.0,Ümraniye - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/merkezi-konumda-bahce-kullanimli-kacirilmaz-firsat-18589241
2025-12-14 19:33:56,36.000 TL,36.0,Ümraniye - Tatlısu Mahallesi,,https://www.emlakjet.com/ilan/24-saat-guvenlikli-sitede-kapanmaz-manzarali-firsat-18589236
2025-12-14 19:33:56,30.000 TL,30.0,Bağcılar - Bağlar Mahallesi,,https://www.emlakjet.com/ilan/suryapi-corridor-da-prestijli-yasam-11-kiralik-daire-18589232
2025-12-14 19:33:56,51.000 TL,51.0,Ümraniye - Esenevler Mahallesi,,https://www.emlakjet.com/ilan/esenevler-mah-galavia-sitesinde-full-esyali-21-18589224
2025-12-14 19:33:56,23.000 TL,23.0,Ümraniye - Şerifali Mahallesi,,https://www.emlakjet.com/ilan/site-icinde-terasli-firsat-daire-18589219
2025-12-14 19:33:56,67.000 TL,67.0,Sarıyer - İstinye Mahallesi,,https://www.emlakjet.com/ilan/sariyer-istinye-bogazici-sitesinde-kiralik-31-kombili-18589217
2025-12-14 19:33:56,39.500 TL,39.5,Kağıthane - Çağlayan Mahallesi,,https://www.emlakjet.com/ilan/uygun-emlaktan-ayri-girisli-32-cift-mutfakli-dublex-daire-18589188
2025-12-14 19:33:57,32.000 TL,32.0,Kağıthane - Telsizler Mahallesi,,https://www.emlakjet.com/ilan/uygun-emlaktan-gultepe-telsizlerde-kiralik-21-esyali-daire-18589172
2025-12-14 19:33:57,25.000 TL,25.0,Silivri - Yeni Mahallesi,,https://www.emlakjet.com/ilan/silivri-de-luks-rezidans-da-11-esyali-corner-downtown-18589155
2025-12-14 19:33:57,25.000 TL,25.0,Silivri - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/silivri-mimar-sinan-rose-garden-da-ara-kat-21-18589117
2025-12-14 19:33:58,29.000 TL,29.0,Kağıthane - Çağlayan Mahallesi,,https://www.emlakjet.com/ilan/caglayanda-caddeustu-8-kat-manzarali-lux-esyali-daire-18589102
2025-12-14 19:33:58,37.000 TL,37.0,Eyüpsultan - Göktürk Merkez Mahallesi,,https://www.emlakjet.com/ilan/maison-gokturk-palms-residence-de-kiralik-10-studio-daire-18589085
2025-12-14 19:33:58,22.000 TL,22.0,Esenyurt - Güzelyurt Mahallesi,,https://www.emlakjet.com/ilan/delta-deluxe-metrobuse-5-dakika-temiz-esyali-11-kiralik-daire-18589019
2025-12-14 19:33:58,27.000 TL,27.0,Beylikdüzü - Büyükşehir Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-buyuksehir-mah-kiralik-daire-18588959
2025-12-14 19:33:58,32.000 TL,32.0,Kartal - Soğanlık Yeni Mahallesi,,https://www.emlakjet.com/ilan/soganlik-yenimahalle-de-130-metrekare-21-mukemmel-daire-18588958
2025-12-14 19:33:58,29.000 TL,29.0,Üsküdar - Beylerbeyi Mahallesi,,https://www.emlakjet.com/ilan/beylerbeyi-nde-sahile-yakin-21-kiralik-daire-18588872
2025-12-14 19:33:58,75.000 TL,75.0,Sarıyer - Tarabya Mahallesi,,https://www.emlakjet.com/ilan/tarabya-da-31-ara-kat-2-banyolu-kiralik-daire-18588865
2025-12-14 19:33:59,25.000 TL,25.0,Kağıthane - Seyrantepe Mahallesi,,https://www.emlakjet.com/ilan/tuncaydan-metroya-3-dk-mesafede-tum-faturalar-dahil-10-daire-18588699
2025-12-14 19:34:09,26.000 TL,26.0,Silivri - Yeni Mahallesi,,https://www.emlakjet.com/ilan/silivri-yeni-mh-merkezi-konumda-donanimli-site-ici-ara-kat-21-18588622
2025-12-14 19:34:09,27.000 TL,27.0,Ataşehir - Küçükbakkalköy Mahallesi,,https://www.emlakjet.com/ilan/atasehir-kucukbakkalkoy-kastelli-de-21-kiralik-arakat-daire-18588492
2025-12-14 19:34:10,40.000 TL,40.0,Kartal - Soğanlık Yeni Mahallesi,,https://www.emlakjet.com/ilan/helenium-twins-te-11-full-esyali-kiralik-daire-18588391
2025-12-14 19:34:10,21.000 TL,21.0,Sancaktepe - Yunus Emre Mahallesi,,https://www.emlakjet.com/ilan/kiralik-acil-daire-18588379
2025-12-14 19:34:10,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Ümraniye - Parseller Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-esyali-ici-yeni-yapili-metro-karsisi-daire-18588223
2025-12-14 19:34:10,17.000 TL,17.0,Pendik - Sülüntepe Mahallesi,,https://www.emlakjet.com/ilan/suluntepede-safa-caddesine-yakin-genis-kiralik-daire-18588215
2025-12-14 19:34:10,29.000 TL,29.0,Sultangazi - Uğur Mumcu Mahallesi,,https://www.emlakjet.com/ilan/toyap-instan-ugur-mumcu-mah-21-95m-18588201
2025-12-14 19:34:10,20.000 TL,20.0,Esenyurt - Namık Kemal Mahallesi,,https://www.emlakjet.com/ilan/namik-kemal-mahallesinde-kiralik-daire-18588090
2025-12-14 19:34:10,27.000 TL,27.0,Küçükçekmece - Kartaltepe Mahallesi,,https://www.emlakjet.com/ilan/kucukcekmece-babacan-port-royal-10-kiralik-esyali-klimali-daire-18588067
2025-12-14 19:34:10,42.000 TL,42.0,Küçükçekmece - Atakent Mahallesi,,https://www.emlakjet.com/ilan/bosphorus-city-de-full-manzarali-kismi-esyali-kiralik-18588066
2025-12-14 19:34:11,115.000 TL,115.0,Sarıyer - Ayazağa Mahallesi,,https://www.emlakjet.com/ilan/guncel-maslak-1453-31-esyali-yuksek-tavan-firsat-daire-18587764
2025-12-14 19:34:11,30.000 TL,30.0,Maltepe - Cevizli Mahallesi,,https://www.emlakjet.com/ilan/turyap-tan-deluxia-park-residence-ta-guvenlikli-ara-kat-luks-11-18587637
2025-12-14 19:34:11,18.000 TL,18.0,Bahçelievler - Çobançeşme Mahallesi,,https://www.emlakjet.com/ilan/bahcelievler-yenibosna-cobancesme-mah-kiralik-yuksek-giris-11-18587513
2025-12-14 19:34:11,26.500 TL,26.5,Küçükçekmece - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/emir-emlaktan-21-kiralik-yeni-yapi-1-kat-genis-daire-18587503
2025-12-14 19:34:11,30.500 TL,30.5,Sancaktepe - Merve Mahallesi,,https://www.emlakjet.com/ilan/blackstone-dan-peronlara-yakin-kiralik-21-arakat-sifir-daire-18587305
2025-12-14 19:34:11,27.000 TL,27.0,Kartal - Soğanlık Yeni Mahallesi,,https://www.emlakjet.com/ilan/soganlik-metro-yani-11-ful-esyali-18587304
2025-12-14 19:34:11,34.000 TL,34.0,Kartal - Atalar Mahallesi,,https://www.emlakjet.com/ilan/soganlik-metro-dis-hastane-yani-ful-esyali-daire-18587300
2025-12-14 19:34:12,83.500 TL,83.5,Bahçelievler - Bahçelievler Mahallesi,,https://www.emlakjet.com/ilan/bahcelievler-adnan-kahveci-bulvari-uzeri-31-kiralik-daire-18587204
2025-12-14 19:34:12,23.500 TL,23.5,Şişli - Gülbahar Mahallesi,,https://www.emlakjet.com/ilan/gulbahar-mahallesi-culluk-sokak-ta-kiralik-21-daire-18587191
2025-12-14 19:34:12,15.000 TL,15.0,Esenyurt - Süleymaniye Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-suleymaniye-mahallesinde-kiralik-21-daire-18587134
2025-12-14 19:34:12,30.000 TL,30.0,Eyüpsultan - Karadolap Mahallesi,,https://www.emlakjet.com/ilan/eyup-hisar-panorama-sitesi-kiralik-daire-18587123
2025-12-14 19:34:12,50.000 TL,50.0,Büyükçekmece - Sinanoba Mahallesi,,https://www.emlakjet.com/ilan/sinanoba-emlakbank-konutlari-kiralik-31-kiralik-daire-18587079
2025-12-14 19:34:12,68.000 TL,68.0,Beyoğlu - Cihangir Mahallesi,,https://www.emlakjet.com/ilan/cihangir-merkezde-beyaz-esyali-21-balkonlu-18587051
2025-12-14 19:34:12,35.000 TL,35.0,Üsküdar - İcadiye Mahallesi,,https://www.emlakjet.com/ilan/as-emlak-tan-11-icadiyede-sifir-binada-bahce-terasli-lux-daire-18587040
2025-12-14 19:34:13,26.500 TL,26.5,Sultanbeyli - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/mimar-sinan-mahalesinde-31-kiralik-ust-dubleks-18586977
2025-12-14 19:34:13,25.500 TL,25.5,Beylikdüzü - Yakuplu Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-yakuplu-da-kiralik-21-daire-metrobuse-yurume-8-dk-18586926
2025-12-14 19:34:13,42.000 TL,42.0,Esenler - 15 Temmuz Mahallesi,,https://www.emlakjet.com/ilan/esenler-selcuklu-toki-konutlari-kiralik-21-bos-daire-balkonlu-guzel-18586885
2025-12-14 19:34:13,10.000 TL,10.0,Küçükçekmece - Tevfik Bey Mahallesi,,https://www.emlakjet.com/ilan/tevfikbey-de-kiralik-11-18586792
2025-12-14 19:34:24,25.000 TL,25.0,Tuzla - Aydınlı Mahallesi,,https://www.emlakjet.com/ilan/tuzla-guzel-lokasyonda-gizlibahce-rezidans-11-kiralik-daire-18586689
2025-12-14 19:34:24,20.000 TL,20.0,Bağcılar - Yıldıztepe Mahallesi,,https://www.emlakjet.com/ilan/bagcilar-yildiztepe-mah-11-kiralik-daire-18586568
2025-12-14 19:34:25,20.000 TL,20.0,Esenyurt - Osmangazi Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-kiralik-yuruyus-yolu-uzerinde-18586537
2025-12-14 19:34:25,26.000 TL,26.0,Beylikdüzü - Kavaklı Mahallesi,,https://www.emlakjet.com/ilan/kavakli-da-arev-koleji-arkasi-kiralik-18586505
2025-12-14 19:34:25,20.000 TL,20.0,Ümraniye - Armağanevler Mahallesi,,https://www.emlakjet.com/ilan/albayrak-tan-cakmak-metro-5-dk-yurume-mes-kiralik-daire-18586235
2025-12-14 19:34:25,29.000 TL,29.0,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/albayrak-emlaktan-21-kullanisli-guzel-daire-18586216
2025-12-14 19:34:25,42.500 TL,42.5,Ümraniye - Armağanevler Mahallesi,,https://www.emlakjet.com/ilan/albayrak-emlaktan-sema-kule-de-arakat-acik-kapali-otoparkli-18586213
2025-12-14 19:34:26,35.000 TL,35.0,Kartal - Esentepe Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-1-1-18586207
2025-12-14 19:34:26,24.000 TL,24.0,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/albayrak-emlaktan-esyali-kullanisli-21-daire-18586202
2025-12-14 19:34:26,25.000 TL,25.0,Esenyurt - Mevlana Mahallesi,,https://www.emlakjet.com/ilan/metrobuse-8-dakika-21-arakat-kiralik-daire-18586105
2025-12-14 19:34:26,20.000 TL,20.0,Küçükçekmece - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/savas-emlak-tan-kiralik-esyali-5-kat-21-daire-18586070
2025-12-14 19:34:26,8.000 TL,8.0,Küçükçekmece - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/savas-emlak-tan-kiralik-11-bahce-kat-bekara-uygun-daire-18586067
2025-12-14 19:34:26,55.000 TL,55.0,Büyükçekmece - Fatih Mahallesi,,https://www.emlakjet.com/ilan/kiralik-dublex-daire-fatih-mahallesi-7-yillik-ayri-girisli-32-18586031
2025-12-14 19:34:27,25.000 TL,25.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/venezia-avm-nin-dibinde-21-buyuk-terasli-kiralik-daire-18586020
2025-12-14 19:34:27,48.000 TL,48.0,Kadıköy - Dumlupınar Mahallesi,,https://www.emlakjet.com/ilan/kadikoy-nuhoglu-yenitepe-de-11-kiralik-daire-18585943
2025-12-14 19:34:27,22.000 TL,22.0,Çekmeköy - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/kiralik-yuksek-giris-11-daire-18585920
2025-12-14 19:34:27,32.000 TL,32.0,Küçükçekmece - İstasyon Mahallesi,,https://www.emlakjet.com/ilan/divan-residence-ferah-ve-aydinlik-11-kiralik-daire-18585831
2025-12-14 19:34:27,17.500 TL,17.5,Esenyurt - Mehterçeşme Mahallesi,,https://www.emlakjet.com/ilan/metrobuse-yurume-mesafesinde-21-ara-kat-temiz-daire-18585821
2025-12-14 19:34:27,50.000 TL,50.0,Bağcılar - Mahmutbey Mahallesi,,https://www.emlakjet.com/ilan/turanli-dan-212-agaoglu-my-office-de-manzarali-11-daire-18585803
2025-12-14 19:34:27,"25.000 TL
29.000 TL",,Pendik - Kaynarca Mahallesi,,https://www.emlakjet.com/ilan/kiralik-pendik-alt-kaynarca-e5-yakininda-kiralik-31-daire-18585623
2025-12-14 19:34:28,15.000 TL,15.0,Bağcılar - 15 Temmuz Mahallesi,,https://www.emlakjet.com/ilan/15-temmuz-mahallesin-de-21-80-m2-kiralik-daire-18585583
2025-12-14 19:34:28,18.500 TL,18.5,Eyüpsultan - Esentepe Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-full-esyali-faturalar-dahil-merkezi-konum-daire-18585559
2025-12-14 19:34:28,31.000 TL,31.0,Başakşehir - Kayabaşı Mahallesi,,https://www.emlakjet.com/ilan/kayasehir-8-bolgede-21-guneycephe-kiralik-daire-18585551
2025-12-14 19:34:28,23.000 TL,23.0,Tuzla - Aydınlı Mahallesi,,https://www.emlakjet.com/ilan/dumankaya-adreste-esyali-kiralik-11-daire-18585427
2025-12-14 19:34:28,24.000 TL,24.0,Tuzla - Aydınlı Mahallesi,,https://www.emlakjet.com/ilan/gurpinar-caddesine-10m-yurume-mesafesinde-140m2-31-kiralik-dair-18585421
